,rcsb_id,uniprot,ligand_name,smiles,source
4530,5er4,P02638,5RL,CN1CCc2cccc-3c2C1Cc4c3c(c(cc4)O)O,pdbbind_old
4531,5etb,P55201,5RO,Cc1cccc2c1[nH]cc2C(=O)C,pdbbind_old
4532,5etj,P00491,IM5,c1c(c2c([nH]1)C(=O)NC(=N2)N)CN3CC(C(C3)O)CO,pdbbind_old
4533,5eu1,Q9H8M2,5SW,CN1C=C(c2ccncc2C1=O)c3cc(c(c(c3)OC)CN(C)C)OC,pdbbind_old
4534,5ev8,P52699,3R9,C1C(N2C(S1)CSC2CS)C(=O)O,pdbbind_old
4535,5evb,P52700,3R9,C1C(N2C(S1)CSC2CS)C(=O)O,pdbbind_old
4536,5evd,P52700,VC2,CC1(C(N2C(S1)CSC2CS)C(=O)O)C,pdbbind_new
4537,5evk,P52700,3C7,C1C(N2C(S1)CSC2CS)C(=O)O,pdbbind_old
4538,5evz,P11021,ADP,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N,pdbbind_old
4539,5ew0,Q9RMI1,3C7,C1C(N2C(S1)CSC2CS)C(=O)O,pdbbind_old
4540,5ewa,P52699,9BZ,CC1(C(N2C(S1)CSC2CS)C(=O)O)C,pdbbind_old
4541,5ewk,C9Z6T8,P34,CN(C)CC(=O)Nc1ccc2c(c1)-c3ccccc3C(=O)N2,pdbbind_old
4542,5ewy,C9Z6T8,5TQ,c1cc2c(cc1F)C(=O)NC3=C2CN(CC3)CCCC(=O)O,pdbbind_old
4543,5exl,P03951,5SS,c1ccc(cc1)CC(c2cc(ccn2)c3ccc4c(c3)c(n[nH]4)O)NC(=O)C5CCC(CC5)CN,pdbbind_old
4544,5exm,P03951,5ST,COC(=O)Nc1ccc(cc1)c2ccnc(c2)C(Cc3ccccc3)NC(=O)C4CCC(CC4)CN,pdbbind_old
4545,5exn,P03951,5SU,COC(=O)Nc1ccc(cc1)c2ccnc(c2)C(Cc3ccccc3)NC(=O)C=Cc4cc(ccc4n5cnnn5)Cl,pdbbind_old
4546,5exw,P11021,7DT,c1cn(c2c1c(ncn2)N)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,pdbbind_new
4547,5ey0,Q2FZ27,GTP,c1nc2c(n1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N,pdbbind_old
4548,5ey4,P11021,DTP,c1nc(c2c(n1)n(cn2)C3CC(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)N,pdbbind_old
4549,5eyc,P08581,5SZ,Cc1cc(on1)c2cc(c3nnc(n3c2)C(C)N4C=Cc5c(cccn5)C4=O)F,dcoid
4550,5eyr,P9WMC1,5T0,CNCc1ccc(cc1)N2CCC(CC2)CCC(=O)N3CCCC3,pdbbind_old
4551,5ezs,P27282,E6D,CCOC(=O)CC(C(=O)NC(CC(C)C)C(=O)NCCC(C)C)O,dcoid
4552,5f00,P56817,5T8,CC1(COCC(=N1)N)c2cccc(c2)Nc3cccc4c3ncc(c4)Cl,dcoid
4553,5f04,P9WMC1,5TB,CNCc1ccc(cc1)N2CCCN(C2)C(=O)CCC3CCCC3,dcoid
4554,5f08,P9WMC1,5TG,CC(C)(C)OC(=O)N(C)Cc1ccc(cc1)N2CCC(CC2)CCC(=O)N3CCCC3,pdbbind_old
4555,5f0f,P9WMC1,5TD,c1cc(ccc1C#N)N2CCC(CC2)CCC(=O)N3CCCC3,pdbbind_old
4556,5f1h,Q9H8M2,5U6,CN1C=C(c2ccncc2C1=O)c3cc(c(cc3OC)CN(C)C)OC,dcoid
4557,5f1l,Q9H8M2,5U2,CC1=CC(=CN(C1=O)C)c2cc(c(c(c2)OC)CN3CC(C3)O)OC,dcoid
4558,5f1r,P22262,42O,c1ccc2c(c1)cccc2CC3=CC(=O)N4C(CSC4=C3C5CC5)C(=O)O,pdbbind_old
4559,5f1v,Q9PPB4,3VN,C(CCN)CC(CCC(CCCCN)(C(=O)O)N)(C(=O)O)N,pdbbind_old
4560,5f1x,P11021,ATP,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,pdbbind_old
4561,5f25,Q9H8M2,5TU,CC1=CC(=CN(C1=O)C)c2ccc(cc2)C(=O)N,pdbbind_old
4562,5f2p,Q9H8M2,5TY,CN1C=Cc2c(cnc(n2)N(C)C)C1=O,pdbbind_old
4563,5f2r,P11021,ACP,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)(O)OP(=O)(CP(=O)(O)O)O)O)O)N,pdbbind_new
4564,5f5z,O60885,5VY,Cc1cnc(nc1Nc2cccc(c2)NS(=O)(=O)C(C)(C)C)Nc3ccc(cc3)N4CCN(CC4)C,pdbbind_old
4565,5f60,O60885,5VZ,Cc1cnc(nc1Nc2ccc(c(c2)NS(=O)(=O)C(C)(C)C)Cl)Nc3ccc(cc3)N4CCN(CC4)C,pdbbind_old
4566,5f61,O60885,5W0,Cc1cnc(nc1Nc2cccc(c2)NS(=O)(=O)C(C)(C)C)Nc3ccc(c(c3)F)N4CCN(CC4)C,pdbbind_old
4567,5f62,O60885,5W1,Cc1cnc(nc1Nc2ccc(c(c2)NS(=O)(=O)C(C)(C)C)Cl)Nc3ccc(c(c3)F)N4CCN(CC4)C,pdbbind_old
4568,5f63,O60885,5W2,Cc1cnc(nc1Nc2ccc(c(c2)NS(=O)(=O)C(C)(C)C)Cl)Nc3ccc(c(c3)F)C(=O)NC4CCN(CC4)C,pdbbind_old
4569,5f74,Q8VIP2 Q9CQV8,AMP,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)(O)O)O)O)N,pdbbind_old
4570,5f8y,H2FH31,X6X,C(C1C(C(C(C(O1)O)N)O)O)O,pdbbind_old
4571,5f9b,P37231,5VN,CC1(CCC2(C(C1)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)CO)O)C)C(=O)O)C,pdbbind_old
4572,5f9e,Q04759,5VS,CC1(NC(=O)c2ccc(cc2N1Cc3ccccc3)N4c5cccnc5NC4=O)C,dcoid
4573,5fbi,P00746,5WD,c1cc(cc(c1)C(=O)O)COc2ccc3c(c2)cc([nH]3)C(=O)N,pdbbind_old
4574,5fbx,O60885,5W4,Cc1c(c(on1)C)c2ccc3c(c2)C(N(C3=O)C)c4ccccc4,dcoid
4575,5fck,P00746,5WC,CC(c1cccc(c1F)Cl)NC(=O)C2CC3CC3N2C(=O)Cn4c5cnccc5c(n4)C(=O)N,pdbbind_old
4576,5fcz,O85361,TNX,CC(=S)NC1=COC(C(C1O)O)CO,pdbbind_old
4577,5fdc,P00918,5WN,c1ccc2c(c1)c(cs2)CNS(=O)(=O)N,pdbbind_old
4578,5fdi,P00918,5WM,c1ccc2c(c1)C(=CS2(=O)=O)CNS(=O)(=O)N,pdbbind_old
4579,5fdz,Q92831,5X0,CNC(=O)c1cc(ccc1OC2CCOCC2)OCC(=O)Nc3ccccc3,dcoid
4580,5fe6,Q92831,5WZ,C1CC1C(=O)N2CCC(CC2)N,pdbbind_old
4581,5fe7,Q92831,5WU,Cc1c2c(n(n1)CCO)CCCC2=O,pdbbind_old
4582,5fe9,Q92831,5WS,CC1=CC(=O)N(c2c1ccc(c2)NS(=O)(=O)C)C,pdbbind_old
4583,5ffy,P55201,5XD,CCc1ccc(cc1)S(=O)(=O)Nc2cc3c(cc2OC)N(C(=O)N3C)C,dcoid
4584,5fg5,P55201,5XF,CN1c2cc(c(cc2N(C1=O)C)N3CCCC3)NC(=O)c4ccccc4OC,dcoid
4585,5fh7,Q86U86,5XL,CN(C)Cc1ccn-2c1NC(=O)c3c2cccc3Cl,pdbbind_old
4586,5fh8,Q86U86,5XK,CCC(CC)Cc1ccn-2c1NC(=O)c3c2cccc3Cl,pdbbind_old
4587,5fhm,P19491,5XP,c1cc(cc(c1)Cn2nc(nn2)c3c(c(no3)O)CC(C(=O)O)N)CN,pdbbind_old
4588,5fhn,P19491,5XO,Cc1cccc(c1)Cn2nc(nn2)C3=C(C(=O)NO3)CC(C(=O)O)N,pdbbind_old
4589,5fho,P19491,5XN,c1cc(cc(c1)Cl)Cn2nc(nn2)C3=C(C(=O)NO3)CC(C(=O)O)[NH3+],pdbbind_old
4590,5fi4,P27986,5XV,CC(C(F)(F)F)Oc1c(ncc(n1)c2ccc3nc(cn3c2)NC(=O)C)N,dcoid
4591,5fl4,Q16790,9FK,c1ccc2c(c1)cccc2n3cc(nn3)c4ccc(s4)S(=O)(=O)N,pdbbind_old
4592,5fl5,Q16790,82E,COc1ccc(cc1)n2cc(nn2)c3ccc(s3)S(=O)(=O)N,pdbbind_old
4593,5fl6,Q16790,Y0R,Cc1ccc(cc1)n2cc(nn2)c3ccc(s3)S(=O)(=O)N,pdbbind_new
4594,5flo,P00918,J4K,c1cc(ccc1OCc2[nH]nnn2)Cl,pdbbind_old
4595,5flq,P00918,IO2,c1ccc(cc1)COc2ccc(cc2)CC(=O)O,pdbbind_old
4596,5fls,P00918,6ZX,CC(=CC(=O)O)c1ccc(cc1)Cl,pdbbind_old
4597,5flt,P00918,VJJ,c1ccc(cc1)Oc2cccc(c2)C(=O)O,pdbbind_old
4598,5fnc,P07900,IEE,Cc1ccc(cc1)CNc2cc(nc(n2)N)Cl,pdbbind_old
4599,5fnd,P07900,IQ5,Cc1cc2c(cc1NC(=O)C)nc(s2)N,pdbbind_old
4600,5fnf,P07900,TQL,c1cc(cnc1)C(=NO)c2ccc(cc2O)O,pdbbind_old
4601,5fng,P00918,YIE,c1cc(ccc1Cc2[n-]nnn2)Cl,pdbbind_old
4602,5fnr,Q9Z2X8,XMS,Cn1c2ccc(cc2nn1)C(CC(=O)O)c3ccc(cc3)Cl,pdbbind_old
4603,5fns,Q9Z2X8,XYY,Cn1c2ccc(cc2nn1)C(CC(=O)O)c3ccc(c(c3)CN(C)S(=O)(=O)C)Cl,pdbbind_new
4604,5fnt,Q9Z2X8,0PL,Cn1c2ccc(cc2nn1)C(CC(=O)O)c3ccc(c(c3)CN(C)S(=O)(=O)c4ccccc4)Cl,pdbbind_new
4605,5fnu,Q9Z2X8,L6I,Cc1ccc(cc1CN2CC(Oc3ccccc3S2(=O)=O)C)C(CC(=O)O)c4cc5c(c(c4)OC)n(nn5)C,pdbbind_old
4606,5fog,B6AA20,VRT,CCCC(C(=O)NC1C(C(OC1n2cnc3c2ncnc3N)CO)O)N,pdbbind_old
4607,5fol,B6AA20,SO8,CCC(C)C(C(=O)NC1C(C(OC1n2cnc3c2ncnc3N)CO)O)N,pdbbind_old
4608,5fqr,P03372,QHG,CC(C)CN1CCc2cc(ccc2C1c3ccc(cc3)C=CC(=O)O)O,dcoid
4609,5fri,P36897,ZUQ,c1cnc(cc1Nc2c(cnc3c2OCO3)Cl)NC(=O)C4CC4,dcoid
4610,5fs5,P08191,KGM,CCCCCCCOC1C(C(C(C(O1)CO)O)O)O,pdbbind_old
4611,5fsc,B0CZL6,G8Z,COC1C(OC(C(C1O)O)OCC=C)CO,pdbbind_old
4612,5fsn,P36639,6Q3,Cc1cc(nc(n1)N)OCCCO,pdbbind_old
4613,5fso,P36639,S76,CNC1=CC(=O)NC(=O)N1,pdbbind_old
4614,5fsx,C9ZP98,ADP,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N,pdbbind_old
4615,5fsy,C9ZP98,AR6,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)O)O)O)O)O)N,pdbbind_old
4616,5ftg,P35790,NBR,CN(C)c1cc[n+](cc1)Cc2ccc(cc2)OCCOc3ccc(cc3)C[n+]4ccc(cc4)N(C)C,pdbbind_old
4617,5fto,Q9UM73,YMX,CN1CCN(CC1)c2ccc(c(c2)NC3CCOCC3)C(=O)Nc4c5cc(ccc5[nH]n4)Cc6cc(cc(c6)F)F,pdbbind_old
4618,5fut,P35790,PQ7,CN(C)c1cc[n+](cc1)Cc2ccc(cc2)CCCCc3ccc(cc3)C[n+]4ccc(cc4)N5CCCC5,pdbbind_old
4619,5fyx,Q9VWX8,FD6,CN1CCN(CC1)NCCN2c3ccccc3Sc4c2cc(cc4)Cl,pdbbind_old
4620,5g17,Q70I53,6DK,c1ccc(cc1)NC(=O)CCCCCCC(C(F)(F)F)(O)O,pdbbind_old
4621,5g1a,Q70I53,7H1,c1ccc(cc1)NC(=O)C(C(C(C(C(C(C(=O)NO)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,pdbbind_old
4622,5g1z,A5K1A2,U53,CCOC(=O)c1cnc2ccc(cc2c1SCCC#N)OC,pdbbind_old
4623,5g2b,Q8WQX9,LQY,COc1ccc(cc1c2ccc(cc2)C(=O)NCC(=O)N)C3=NN(C(=O)C4C3CC=CC4)C5CCCCCC5,pdbbind_old
4624,5g2g,P07445,EQU,CC12CCc3c4ccc(cc4ccc3C1CCC2=O)O,pdbbind_old
4625,5g45,Q15596 P51449,A7W,c1cc2cc(cnc2c(c1)N)O,pdbbind_old
4626,5g46,Q15596 P51449,6VD,CCc1cc(c2ccccc2n1)O,pdbbind_old
4627,5g4m,P04637,O82,CNCc1ccc2c(c1)c3ccccc3n2CCF,pdbbind_new
4628,5g4n,P04637,O83,CNCc1ccc2c(c1)c3ccccc3n2CC(F)F,pdbbind_new
4629,5g4o,P04637,O80,CN(C)Cc1ccc2c(c1)c3ccccc3n2CC(F)(F)F,pdbbind_old
4630,5g55,P48736,3QH,Cc1ccc(cc1)C(C)Nc2c3cc(ccc3ncc2C(=O)N)C#N,dcoid
4631,5g57,Q8WQX9,6M5,COc1ccc(cc1OCCCCOc2ccc(cc2)c3[nH]nnn3)C4=NN(C(=O)C5C4CC=CC5)C6CCCCCC6,pdbbind_old
4632,5g5f,A0A1P8NWC2,GSH,C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N,pdbbind_old
4633,5g5v,Q8WQX9,8Z4,CC(C)N1C(=O)C2CC=CCC2C(=N1)c3ccc(c(c3)c4ccc(cc4)C(=O)N5CCC(C5)O)OC,pdbbind_old
4634,5ggz,P07900,6TN,CCOc1ncc2c(n1)CCN(C2)C(=O)c3cc(c(cc3O)O)C(C)C,dcoid
4635,5git,Q14145,XXT,CC1CC2C(C(C3(C1C(CC3O)OC(=O)C)C)OC(=O)C)C(=C)C(=O)O2,dcoid
4636,5gj9,Q41931,VGL,c1cnc(cn1)C(=O)O,pdbbind_old
4637,5gja,Q41931,6PC,c1ccnc(c1)C(=O)O,pdbbind_old
4638,5gmh,B3Y653,RX8,CCOCc1nc2c(n1CC(C)(C)O)c3ccccc3nc2N,pdbbind_old
4639,5gmn,P00918,949,CC1(C(=O)C(=C(O1)c2ccc(cc2)S(=O)(=O)N)c3cccc(c3)F)C,pdbbind_old
4640,5gof,Q8IWA4,GTP,c1nc2c(n1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N,pdbbind_old
4641,5gon,Q6B856,6ZR,CC1C(N(C1=O)c2cc(c(c(c2)OC)OC)OC)c3ccc(c(c3)O)OC,dcoid
4642,5gs9,Q8WTX7,ARG,C(CC(C(=O)O)N)CNC(=[NH2+])N,pdbbind_old
4643,5gsa,O75530 Q15910,73K,CS(=O)(=O)c1ccc(cc1)c2cnc(n3c2nnc3)NCc4ccco4,pdbbind_old
4644,5gyz,P08659,7BV,c1cc2c(cc1N3CCCCCC3)sc(n2)C4=NC(CS4)C(=O)O,dcoid
4645,5h14,O75530,LQB,Cc1cc(n(n1)c2cc(ccc2[N+](=O)[O-])N3CCc4ccccc4C3)C,dcoid
4646,5h15,O75530,LQD,Cn1cc(c2c1cccc2)C3CN(CC3N(C)C)Cc4ccccc4OC,dcoid
4647,5h19,O75530,LQF,c1ccc(cc1)CN2CCc3c(c4nncn4c(c3C#N)NCc5ccco5)C2,dcoid
4648,5h1t,O15164,7FF,COC(=O)N1CCCc2c1ccc(c2)N,pdbbind_old
4649,5h1u,O15164,6KT,c1cc2c(cc1C(=O)N)sc(n2)N,pdbbind_old
4650,5h1v,O15164,7FU,c1cc2c(cc1C(=O)NN)sc(n2)NN,pdbbind_old
4651,5h21,O60885,RMR,COc1cc(cc(c1OC)OC)C(=O)NCCc2cccs2,dcoid
4652,5h2z,Q02127,7GF,COC(=O)C(=C1N(C(=O)CS1)c2ccc(cc2)Br)CN,dcoid
4653,5h5f,Q12314,SAM,C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)n2cnc3c2ncnc3N)O)O,pdbbind_old
4654,5h85,Q92793,5XS,COC(=O)c1cccc(c1)C(=O)Nc2c3c(nc[nH]3)ncn2,pdbbind_old
4655,5h8e,P68400,5Y3,CC(=O)Nc1cc(ccc1N(C)CCN)Nc2cc(n3c(n2)c(cn3)C#N)NC4CC4,pdbbind_old
4656,5h8g,P68400,5Y4,CC(=O)Nc1cc(ccc1N(C)CCN(C)C)Nc2cc(n3c(n2)c(cn3)C#N)NC4CC4,pdbbind_old
4657,5h8n,Q12879,5YD,c1cc(cnc1)CNC(=O)c2ccc(cc2)CNS(=O)(=O)c3ccc(cc3)F,dcoid
4658,5h8q,Q12879,5YE,CCN(CC1=CC(=O)N2C3=C(CCC3)SC2=N1)c4ccc(cc4)F,dcoid
4659,5h9r,P17931,TGZ,c1cc(cc(c1)F)c2cn(nn2)C3C(C(OC(C3O)SC4C(C(C(C(O4)CO)O)O)O)CO)O,pdbbind_old
4660,5ha1,P09455,RNE,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCN)C)C,pdbbind_old
4661,5hbn,P37571,RPI,C(CC(C(=O)O)N)CNC(=N)NP(=O)(O)O,pdbbind_old
4662,5hbs,P09455,RTL,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C,pdbbind_old
4663,5hct,P11838,61P,c1ccc2c(c1)cc([nH]2)CC(C(=O)NN=Cc3cccc(c3)C=NNC(=O)C(Cc4c[nH]c5c4cccc5)N)N,pdbbind_old
4664,5hcv,P08235,60R,c1ccc2c(c1)COc3cc(ccc3C2=Cc4ccc5c(c4)NC(=O)CO5)F,pdbbind_old
4665,5hcy,P00533,60D,CC(C)n1cc(c2c1cc(nc2)Nc3ccnc(n3)c4cnn(c4)S(=O)(=O)C5CC5)C(=O)NC6CCOCC6,pdbbind_old
4666,5hi7,Q9H7B4,62X,CN(C)CCCN(CCC(C(=O)O)N)CC1C(C(C(O1)n2cnc3c2ncnc3N)O)O,pdbbind_old
4667,5his,P20581,60P,Cc1ccsc1C(=O)O,pdbbind_old
4668,5hjq,Q9VIH7,I3P,C1(C(C(C(C(C1OP(=O)(O)O)O)OP(=O)(O)O)OP(=O)(O)O)O)O,pdbbind_old
4669,5hkm,O15530,61Y,CCc1cc(nc(n1)N)c2c[nH]c3c2cc(cn3)c4c[nH]nc4,dcoid
4670,5hls,O60885,62G,Cc1c-2c(on1)C(N=C(c3c2cccc3)c4ccc(cc4)Cl)CC(=O)N,dcoid
4671,5hnb,P49336,62M,Cc1cccc(c1)Cc2c3cc(c(cc3[nH]n2)O)C(=O)N4CCC(C4)O,dcoid
4672,5hrv,Q86U86,64C,CCc1c-2c([nH]n1)OC(=O)c3c2cccc3,pdbbind_old
4673,5hrw,Q86U86,64E,CCCc1c-2c([nH]n1)OC(=O)c3c2cccc3,pdbbind_old
4674,5hrx,Q86U86,64F,CCCCc1c-2c([nH]n1)OC(=O)c3c2cccc3,pdbbind_new
4675,5htl,Q9KUV7,C2E,c1nc2c(n1C3C(C4C(O3)COP(=O)(OC5C(COP(=O)(O4)O)OC(C5O)n6cnc7c6N=C(NC7=O)N)O)O)N=C(NC2=O)N,pdbbind_old
4676,5htz,P56817,66J,CC#Cc1cc(cnc1)c2cc(c(s2)C3(CS(=O)(=O)N(C(=N)N3)C)C)Cl,pdbbind_old
4677,5hu9,P00519,66K,Cc1ccc(cc1OC2CCN(CC2)C(=O)c3cccnc3)NC(=O)c4ccc(c(c4)C(F)(F)F)CN5CCN(CC5)C,pdbbind_old
4678,5hva,Q9RS96,DUP,C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)(NP(=O)(O)OP(=O)(O)O)O)O,pdbbind_old
4679,5hvs,P14174,65V,c1cc(cc(c1)Oc2cccc3c2ccc(n3)c4cn(nn4)c5ccc(c(c5)F)O)C(=O)O,pdbbind_old
4680,5hvt,P14174,NVS,COc1ccc(cc1)N2Cc3ccc(cc3OC2=O)O,pdbbind_old
4681,5hwu,Q9RS96,DUP,C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)(NP(=O)(O)OP(=O)(O)O)O)O,pdbbind_new
4682,5hwv,A5W4E3,MBN,Cc1ccccc1,pdbbind_old
4683,5hz5,Q01469,65X,c1ccc(cc1)c2c3cc(ccc3nc(c2c4[nH]nnn4)N5CCCCC5)Cl,pdbbind_old
4684,5hz6,P15090,65Y,CC(C)c1cccc(c1)c2c3cc(ccc3nc(c2C(=O)O)C(C)C)Cl,pdbbind_old
4685,5hz8,P15090,65Z,c1ccc(cc1)c2c3cc(cc(c3nc(c2C(=O)O)N4CCCCC4)Cl)Cl,pdbbind_old
4686,5hz9,P05413,5M8,Cc1c(c(c2cc(ccc2n1)Cl)c3ccccc3)C(=O)O,pdbbind_old
4687,5hze,Q02750,E62,CC1CCC(=O)C(C(CC=Cc2cc(cc(c2C(=O)OC1C)O)NC)O)O,dcoid
4688,5i07,P28720,NE8,c1ccc(cc1)CCc2c3c(cc4c2N=C(NC4=O)N)[nH]cn3,dcoid
4689,5i1q,P21675,67C,CN(C)C(=O)c1cccc(c1)C2=CN(C(=O)c3c2cc[nH]3)CCC=C,pdbbind_old
4690,5i29,P21675,67B,CN1C=C(c2cc[nH]c2C1=O)c3cccc(c3)C(=O)N(C)C,pdbbind_old
4691,5i2e,P49773,67D,c1ccc2c(c1)c(c[nH]2)CCC(=O)NS(=O)(=O)OCC3C(C(C(O3)n4cnc5c4ncn6c5ncc6)O)O,pdbbind_old
4692,5i2f,P49773,BS5,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)CNS(=O)(=O)NC(=O)CCCCC4C5C(CS4)NC(=O)N5)O)O)N,pdbbind_old
4693,5i3a,B2ZB02,HQE,c1cc(ccc1O)O,pdbbind_old
4694,5i3v,P56817,68M,Cc1cccnc1c2ccc3c(c2)cc(c(n3)N)CC(C)C(=O)NCCC(C)(C)C,pdbbind_old
4695,5i3w,P56817,68L,c1cc2c(cc1NC(=O)c3ccc(cn3)Cl)C4(COC(=N4)N)c5cc(ncc5O2)C6=CCCOC6,pdbbind_old
4696,5i3x,P56817,68J,CC(C)(C)CCNC(=O)CCc1cc2cc(ccc2nc1N)c3ccccc3C#CCC4(CC4)NC(=O)c5ccc(cc5)F,pdbbind_old
4697,5i3y,P56817,68K,CC(C)(C)CCNC(=O)CCc1cc2cc(ccc2nc1N)c3ccccc3CCc4ccc(cn4)NC(=O)c5ccc(cc5)F,pdbbind_old
4698,5i7x,Q9H8M2,67B,CN1C=C(c2cc[nH]c2C1=O)c3cccc(c3)C(=O)N(C)C,pdbbind_old
4699,5i7y,Q9H8M2,69G,CC=CCN1C=C(c2cc[nH]c2C1=O)c3cccc(c3)C(=O)N(C)C,dcoid
4700,5i80,O60885,67B,CN1C=C(c2cc[nH]c2C1=O)c3cccc(c3)C(=O)N(C)C,pdbbind_old
4701,5i86,Q92793,69A,CC1CC(=O)Nc2cccc(c2N1)C(=O)NCc3ccccc3,dcoid
4702,5i88,O60885,69G,CC=CCN1C=C(c2cc[nH]c2C1=O)c3cccc(c3)C(=O)N(C)C,pdbbind_new
4703,5i89,Q92793,69B,CC1CC(=O)Nc2cccc(c2N1)c3ccc4c(c3)c(nn4C)C5CC5,dcoid
4704,5i8a,P04629,69C,CSc1c2c(c(s1)c3cc[nH]n3)CC(NC2=O)c4ccccc4,dcoid
4705,5i8b,Q92793,69F,CC1CC(=O)Nc2cccc(c2N1)c3cccc(c3)OCc4ccccc4,dcoid
4706,5i8g,Q92793,69E,CC1CC(=O)Nc2cccc(c2N1)c3ccc4c(c3)c(nn4C)c5cnn(c5)C,pdbbind_old
4707,5i9x,P29317,DB8,CN1CCN(CC1)CCCOc2cc3c(cc2OC)c(c(cn3)C#N)Nc4cc(c(cc4Cl)Cl)OC,pdbbind_old
4708,5i9y,P29317,1N1,Cc1cccc(c1NC(=O)c2cnc(s2)Nc3cc(nc(n3)C)N4CCN(CC4)CCO)Cl,pdbbind_old
4709,5i9z,P29317,627,CN1CCN(CC1)c2ccc(cc2)C(=O)Nc3c4c([nH]n3)CN(C4)C(=O)C(c5ccccc5)OC,pdbbind_old
4710,5ia0,P29317,A5B,COc1cccc(c1C2=NCc3cnc(nc3-c4c2cc(cc4)Cl)Nc5ccc(c(c5)OC)C(=O)O)F,pdbbind_old
4711,5ia1,P29317,ZZL,c1cc(c(c(c1)F)C2=NCc3cnc(nc3-c4c2cc(cc4)Cl)Nc5ccc(cc5)C(=O)O)F,pdbbind_old
4712,5ia2,P29317,L66,Cc1ccc(cc1c2cn3c4c(nc3n2c5ccccc5OC)N(C(=O)NC4=O)C)O,pdbbind_old
4713,5ia3,P29317,P17,CN1c2c(cnc(n2)Nc3cccc(c3)SC)C=C(C1=O)c4c(cccc4Cl)Cl,pdbbind_old
4714,5ia4,P29317,88Z,COc1cc2c(ccnc2cc1OCCCN3CCOCC3)Oc4ccc(cc4F)NC(=O)C5(CC5)C(=O)Nc6ccc(cc6)F,pdbbind_old
4715,5ia5,P29317,GV0,CN1CCN(CC1)C2CCN(CC2)C(=O)Nc3cc(ccn3)Oc4ccc(c(c4)F)NC(=O)C5(CC5)C(=O)Nc6ccc(cc6)F,pdbbind_old
4716,5icj,O53623,69Y,c1ccc(cc1)C2=NOC3(C2)CCN(CC3)C(=O)CCC(F)(F)F,dcoid
4717,5ick,Q96RI1,FEZ,CC1=CCCC(C=CC(C(C1)OC(=O)c2ccc(cc2)O)C(C)C)(C)O,dcoid
4718,5ie1,P56817,6BS,Cc1ccccc1c2ccc3c(c2)cc(c(n3)N)CCC(=O)NCCC(C)(C)C,pdbbind_old
4719,5ie5,Q8NKB0,36J,CC1CCCC(CCCC=Cc2cc(cc(c2C(=O)O1)O)O)O,dcoid
4720,5ie7,Q8NKB0,ZHB,CC1CCCC(CCCC=Cc2cc(cc(c2C(=O)O1)O)O)O,dcoid
4721,5igm,Q9H8M2,BMF,CCOC(=O)Nc1cc(nn2c1nnc2C)c3ccc(c(c3)NS(=O)(=O)C)C,pdbbind_old
4722,5ih6,P48730,AUG,c1cc(cc(c1)Br)c2c(nc3c(n2)c(nc(n3)N)N)N,dcoid
4723,5ih8,Q14680,6BJ,c1ccnc(c1)CNC(=O)c2ccc(cc2)n3cc(cn3)c4ccncc4,dcoid
4724,5ih9,Q14680,6BF,CN1CCN(CC1)c2ccc(cc2)n3cc(cn3)c4ccncc4OCC5CCNCC5,pdbbind_old
4725,5iha,Q14680,6BE,CC(C)COc1cnccc1c2cnn(c2)c3ccc(cc3)N4CCN(CC4)C,dcoid
4726,5ihh,P02766,6B5,COc1cc(c2c(c1)OC(=CC2=O)c3ccc(c(c3)O)O)O,pdbbind_old
4727,5ii2,Q86U86,LU2,c1cc(c(cc1C2=CC(=O)c3c(cc(cc3O2)O)O)O)O,pdbbind_old
4728,5ijr,O14786,HRG,C(CCNC(=N)N)CC(C(=O)O)N,pdbbind_old
4729,5ikb,Q01812,KAI,CC(=C)C1CNC(C1CC(=O)O)C(=O)O,pdbbind_old
